,username,date,tweet,language,hashtags
277,narendramodi,2020-04-29,"Irrfan Khan’s demise is a loss to the world of cinema and theatre. He will be remembered for his versatile performances across different mediums. My thoughts are with his family, friends and admirers. May his soul rest in peace.",en,[]
273,narendramodi,2020-04-30,"Multifaceted, endearing and lively...this was Rishi Kapoor Ji. He was a powerhouse of talent. I will always recall our interactions, even on social media. He was passionate about films and India’s progress. Anguished by his demise. Condolences to his family and fans. Om Shanti.",en,[]
268,narendramodi,2020-04-30,"Chaired a meeting to discuss ways to boost India’s defence and aerospace sector, with a focus on being self-reliant, boosting R&amp;D, innovation and embracing latest technology.  https://t.co/NscAVKEQJk",en,[]
272,narendramodi,2020-04-30,Had a good discussion with State Counsellor Daw Aung San Suu Kyi. We discussed the evolving COVID 19 scenario and agreed to work together to address the challenges in the spirit of our excellent bilateral ties and India's neighbourhood first policy.,en,[]
270,narendramodi,2020-04-30,"Had an extensive meeting to discuss reforms in the Mines and Coal sectors. Reviewed ways to ensure abundant supply, upscaling exploration, attracting investment, modern technology and keeping the focus on transparency.  https://t.co/8cfn0BRDsP",en,[]
271,narendramodi,2020-04-30,"Chaired a high-level meeting to discuss ways to boost investment, both international and domestic. Issues relating to India’s reform trajectory were also discussed so that growth can be accelerated.  https://t.co/ZZ1xXSGXWN",en,[]
269,narendramodi,2020-04-30,Moments like this fill the heart with happiness.   This is the spirit of India.  We will courageously fight COVID-19.  We will remain eternally proud of those working on the frontline.,en,[]
264,narendramodi,2020-05-01,My best wishes to Russian PM Mishustin for early recovery and good health. We stand with our close friend Russia in efforts to defeat the COVID-19 pandemic. @GovernmentRF,en,[]
263,narendramodi,2020-05-01,We had a meeting today during which aspects relating to the aviation sector were reviewed. This includes ways to make airports more efficient and integrating the sector with latest technological advancements.  https://t.co/IJN13FN8Ar,en,[]
262,narendramodi,2020-05-01,"Discussed ways to further reforms in the power sector. The focus is on enhancing sustainability, resilience and improving efficiency.  https://t.co/Umwvk4ygrc",en,[]
261,narendramodi,2020-05-01,We had deliberations on labour welfare during a meeting earlier today. India is proud of our hardworking labour force. We discussed ways through which this sector can power India’s growth.,en,[]
260,narendramodi,2020-05-01,Chaired a meeting in which we had in-depth discussions relating to the education sector. We are working towards educational reforms that would make India a global knowledge superpower.  https://t.co/B7dbMXBan3,en,[]
259,narendramodi,2020-05-01,I welcome the announcements by the Chief of Defence Staff today. India has waged a strong fight against COVID-19 due to courageous frontline warriors who have cared and cured many. They are spectacular. India applauds them and their families.  https://t.co/IeKb7qZYwI,en,[]
258,narendramodi,2020-05-01,"Our Armed Forces have always kept the nation safe. Even in times of disasters, they are out there helping people. Now, our Forces are, in a unique way, saying a big thank you to our frontline COVID-19 warriors for their endeavour towards making India COVID-19 free.",en,[]
251,narendramodi,2020-05-02,"The Central Government is focused on ensuring welfare of workers, helping businesses overcome the difficulties arising in the wake of COVID-19, reforms in corporate governance, credit markets and the infra sector.",en,[]
252,narendramodi,2020-05-02,"Held a meeting to discuss subjects related to the financial world, including structural reforms that will give a boost to growth and public welfare. We reviewed strategies to support MSME sector and ensure liquidity &amp; credit supply.  https://t.co/8xDCS3xMRj",en,[]
254,narendramodi,2020-05-02,"Government of India is actively working towards further strengthening FPOs, developing a Brand India in the sector that would contribute to boosting agricultural exports.",en,[]
255,narendramodi,2020-05-02,"Discussed ways through which existing measures ranging from Kisan Credit Cards, PM-KISAN and e-Nam can be made even more effective and contribute to farmer welfare. We also discussed ways to invigorate agriculture sector with modern technology.",en,[]
257,narendramodi,2020-05-02,"Discussed issues related to COVID-19 pandemic with good friend @prayutofficial. As neighbours with deep-rooted historical and cultural links, India and Thailand will work together to deal with the multifarious challenges posed by this present crisis.",en,[]
253,narendramodi,2020-05-02,"Chaired a meeting on strengthening our MSME sector, which plays a pivotal role in economic development. There were extensive discussions on ways to make this sector more vibrant, attractive and ready to embrace new opportunities.  https://t.co/b3o9MMZWZj",en,[]
256,narendramodi,2020-05-02,"Had a meeting to review aspects relating to agriculture reform. Our priority areas are reforms in agriculture marketing, management of marketable surplus, access of farmers to institutional credit and freeing agriculture sector of various restrictions.  https://t.co/bSRYn4bWPy",en,[]
250,narendramodi,2020-05-03,Tributes to our courageous soldiers and security personnel martyred in Handwara. Their valour and sacrifice will never be forgotten. They served the nation with utmost dedication and worked tirelessly to protect our citizens. Condolences to their families and friends.,en,[]
249,narendramodi,2020-05-03,Greetings to Rajasthan CM Shri @ashokgehlot51 Ji on his birthday. I pray that he is blessed with a long and healthy life.,en,[]
248,narendramodi,2020-05-03,Birthday wishes to my colleague Shri @MundaArjun Ji. Praying for his good health and long life.,en,[]
247,narendramodi,2020-05-03,"Saluting those who are at the forefront, bravely fighting COVID-19.   Great gesture by our armed forces.  https://t.co/C5qtQqKxmA",en,[]
246,narendramodi,2020-05-04,"Spoke at the NAM Summit, held via video conferencing.  https://t.co/yRaIbCtpkq",en,[]
245,narendramodi,2020-05-05,Best wishes to Haryana CM @mlkhattar Ji on his birthday. Manohar Lal Ji has been working assiduously for Haryana’s progress. May Almighty bless him with a long and healthy life in service of people.,en,[]
244,narendramodi,2020-05-05,"Chaired a meeting on the Task Force on Corona Vaccine Development, Drug Discovery, Diagnosis and Testing.  https://t.co/CPTSFBMeBM",en,[]
243,narendramodi,2020-05-05,"Extensive discussions on the COVID-19 pandemic. Our nations will continue working together and support each other in these times, especially in ensuring supplies of medical products, sharing research and best practices. @antoniocostapm",en,[]
242,narendramodi,2020-05-06,"Spoke to PM Dr. Abiy Ahmed Ali. We discussed the COVID-19 situation. India stands in solidarity with our friends in Ethiopia as well as other countries in Africa, and will be a reliable partner to provide essential medical supplies and other assistance to handle the crisis.",en,[]
238,narendramodi,2020-05-07,"The India-EU partnership has tremendous potential in many areas, including scientific research &amp; innovation.",en,[]
239,narendramodi,2020-05-07,Had an excellent discussion with @eucopresident H.E. Charles Michel on how India and Europe can cooperate during the COVID-19 crisis for protecting global health and contributing to global economic recovery.,en,[]
240,narendramodi,2020-05-07,"Spoke to officials of MHA and NDMA regarding the situation in Visakhapatnam, which is being monitored closely.   I pray for everyone’s safety and well-being in Visakhapatnam.",en,[]
241,narendramodi,2020-05-07,Remembering the noble teachings of Lord Buddha.  https://t.co/nQWoa5qNX0,en,[]
237,narendramodi,2020-05-08,"Extremely anguished by the loss of lives due to the rail accident in Aurangabad, Maharashtra. Have spoken to Railway Minister Shri Piyush Goyal and he is closely monitoring the situation. All possible assistance required is being provided.",en,[]
235,narendramodi,2020-05-08,"Conveyed my deep condolences to PM @GiuseppeConteIT for the loss of lives in Italy due to COVID-19. India and Italy will work together for addressing the challenges of the post-COVID world, including through our consecutive presidencies of the G20.",en,[]
236,narendramodi,2020-05-08,"Tributes to Gurudev Tagore on his Jayanti. Gifted in several fields, he made a strong contribution towards India’s freedom movement. His clarity of thought and expression were always outstanding.  https://t.co/cMeVAarZ5h",en,[]
234,narendramodi,2020-05-09,"Remembering Gopal Krishna Gokhale on his birth anniversary. A remarkable personality blessed with immense wisdom, he made outstanding contributions towards education and social empowerment. He also provided exemplary leadership to India’s freedom movement.",en,[]
232,narendramodi,2020-05-09,"India stands with Russia in solemn remembrance today, on the 75th Anniversary of Victory Day. Tens of thousands of Indian soldiers also made the supreme sacrifice in the Second World War. My warm greetings to President Putin and the Russian people on this occasion. @KremlinRussia",en,[]
231,narendramodi,2020-05-11,"On National Technology Day, our nation salutes all those who are leveraging technology to bring a positive difference in the lives of others. We remember the exceptional achievement of our scientists on this day in 1998. It was a landmark moment in India’s history.",en,[]
230,narendramodi,2020-05-11,"The tests in Pokhran in 1998 also showed the difference a strong political leadership can make.   Here is what I had said about Pokhran, India’s scientists and Atal Ji’s remarkable leadership during one of the #MannKiBaat programmes.  https://t.co/UuJR1tLtrL",en,['mannkibaat']
229,narendramodi,2020-05-11,"Today, technology is helping many in the efforts to make the world free from COVID-19. I salute all those at the forefront of research and innovation on ways to defeat Coronavirus. May we keep harnessing technology in order to create a healthier and better planet.",en,[]
228,narendramodi,2020-05-11,"Had an extensive meeting with CMs. Each CM shared their perspective on battling COVID-19.   We discussed the way ahead in the post-COVID era, the challenges in healthcare, education and other sectors.  https://t.co/0SZptVbzAF",en,[]
220,narendramodi,2020-05-12,"I cannot forget Kutch in 2001. The devastating quake destroyed a lot but never the determination of the people.   In no time, Kutch bounced back.  The same way, India will. #AatmanirbharBharat  https://t.co/y4PpJngN0p",en,['aatmanirbharbharat']
221,narendramodi,2020-05-12,The post COVID-19 era will bring with it several opportunities and India's track record convinces me we will rise to the occasion and embrace the opportunities ahead. #AatmanirbharBharat  https://t.co/ymqe3bjiml,en,['aatmanirbharbharat']
217,narendramodi,2020-05-12,The way ahead lies in LOCAL.  Local Manufacturing.   Local Markets.   Local Supply Chain.  Local is not merely a need but a responsibility.   Be vocal about local! #AatmanirbharBharat  https://t.co/eYqt5IDtBp,en,['aatmanirbharbharat']
227,narendramodi,2020-05-12,Greetings to Tamil Nadu CM Thiru Edappadi K. Palaniswami Ji on his birthday. May Almighty bless him with good health and a long life in service of people. @CMOTamilNadu,en,[]
225,narendramodi,2020-05-12,"Inspired by Florence Nightingale, our hardworking nursing staff personify abundant compassion. Today, we also reiterate our commitment to keep working for welfare of nurses and devote greater attention to opportunities in this field so that there is no shortage of caregivers.",en,[]
224,narendramodi,2020-05-12,Addressing the nation.  https://t.co/Hingkddia3,en,[]
226,narendramodi,2020-05-12,"International Day of the Nurse is a special day to express gratitude to the phenomenal nurses working round the clock to keep our planet healthy. Presently, they are doing great work towards defeating COVID-19. We are extremely grateful to the nurses and their families.",en,[]
216,narendramodi,2020-05-13,"Today’s announcements by FM @nsitharaman will go a long way in addressing issues faced by businesses, especially MSMEs. The steps announced will boost liquidity, empower the entrepreneurs and strengthen their competitive spirit. #AatmaNirbharBharatAbhiyan",en,['aatmanirbharbharatabhiyan']
215,narendramodi,2020-05-14,"Today’s announcements by FM @nsitharaman will especially benefit our farmers and migrant workers. The announcements include a series of progressive measures and will boost food security, credit to farmers as well as street vendors. #AatmaNirbharBharatPackage",en,['aatmanirbharbharatpackage']
214,narendramodi,2020-05-14,"Had an extensive interaction with @BillGates. We discussed issues ranging from India’s efforts to fight Coronavirus, work of the @gatesfoundation in battling COVID-19, role of technology, innovation and producing a vaccine to cure the pandemic.  https://t.co/UlxEq72i3L",en,[]
213,narendramodi,2020-05-15,"Spoke to PM @Statsmin about the COVID-19 pandemic, and how India and Denmark can strengthen cooperation in the post-COVID era.",en,[]
211,narendramodi,2020-05-15,"I welcome today’s measures announced by FM @nsitharaman. They will help the rural economy, our hardworking farmers, fishermen, the animal husbandry and dairy sectors. I specially welcome reform initiatives in agriculture, which will boost income of farmers. #AatmaNirbharDesh",en,['aatmanirbhardesh']
212,narendramodi,2020-05-15,"Sectors like medical research, clean energy and climate resilience offer great opportunities to bring Danish and Indian strengths together for creating a Green Strategic Partnership.",en,[]
209,narendramodi,2020-05-16,"Greetings on Sikkim’s Statehood Day. Home to talented and compassionate people, Sikkim has enriched national progress in many sectors. Sikkim’s progress in areas like organic farming have been admired all over. Praying for Sikkim’s progress in the years to come.",en,[]
208,narendramodi,2020-05-16,"Important sectors such as coal, minerals, defence, aviation, space and atomic energy have been covered in the announcements by the FM today. The measures and reforms announced will create many business opportunities and contribute to economic transformation.",en,[]
207,narendramodi,2020-05-17,"Measures and reforms announced by the FM today will have a transformative impact on our health and education sectors. They will boost entrepreneurship, help public sector units and revitalise the village economy. Reform trajectories of the states will also get an impetus.",en,[]
205,narendramodi,2020-05-17,Mazel Tov my friend @netanyahu for forming your fifth government in Israel. I wish you and @gantzbe success and look forward to continue working closely with your government to further strengthen India-Israel strategic partnership.,en,[]
200,narendramodi,2020-05-18,Reviewed the preparedness regarding the situation due to cyclone ‘Amphan.’ The response measures as well as evacuation plans were discussed. I pray for everyone's safety and assure all possible support from the Central Government.  https://t.co/VJGCRE7jBO,en,[]
202,narendramodi,2020-05-18,Greetings to Union Minister Shri @TCGEHLOT Ji on his birthday. May Almighty bless him with a long and healthy life.,en,[]
203,narendramodi,2020-05-18,Birthday wishes to our former PM Shri @H_D_Devegowda Ji. Praying for his long life and good health.,en,[]
201,narendramodi,2020-05-18,"I look forward to your ideas and inputs for this month’s #MannKiBaat, which will take place on the 31st. You can:  Record a message by dialling 1800-11-7800.   Write on NaMo App or MyGov.    https://t.co/3KdKpSSCUW",en,['mannkibaat']
199,narendramodi,2020-05-20,"It would make every Indian proud that the number of Ayushman Bharat beneficiaries has crossed 1 crore. In less than two years, this initiative has had a positive impact on so many lives. I congratulate all the beneficiaries and their families. I also pray for their good health.",en,[]
198,narendramodi,2020-05-20,"I appreciate our doctors, nurses, healthcare workers and all others associated with Ayushman Bharat. Their efforts have made it the largest healthcare programme in the world. This initiative has won the trust of several Indians, especially the poor and downtrodden.",en,[]
197,narendramodi,2020-05-20,One of the biggest benefits of Ayushman Bharat is portability. Beneficiaries can get top quality and affordable medical care not only where they registered but also in other parts of India. This helps those who work away from home or registered at a place where they don’t belong.,en,[]
196,narendramodi,2020-05-20,"During my official tours, I would interact with Ayushman Bharat beneficiaries. Sadly, that is not possible these days but I did have a great telephone interaction with Pooja Thapa from Meghalaya, the 1 croreth beneficiary. Here is what we discussed.   https://t.co/vsUOEEo5pM",en,[]
195,narendramodi,2020-05-20,Important decision of the Cabinet that will contribute to a vibrant food processing sector. It will also strengthen the efforts towards Atmanirbhar Bharat.,en,[]
194,narendramodi,2020-05-20,"Pradhan Mantri Matsya Sampada Yojana will revolutionise the fisheries sector. It will invigorate it with latest technology, infrastructure and ensure financial assistance. Our hardworking fishermen will gain immensely.  https://t.co/OOTnz88OvK",en,[]
193,narendramodi,2020-05-20,"During today’s Cabinet meeting, important decisions were taken which are focused on welfare of migrants, poor, senior citizens, easier availability of credit, harnessing opportunities in the fisheries sector. They will benefit several citizens.",en,[]
192,narendramodi,2020-05-21,"On his death anniversary, tributes to former PM Shri Rajiv Gandhi.",en,[]
191,narendramodi,2020-05-21,My thoughts are with the people of Odisha as the state bravely battles the effects of Cyclone Amphan. Authorities are working on the ground to ensure all possible assistance to the those affected. I pray that the situation normalises at the earliest.,en,[]
190,narendramodi,2020-05-21,"Have been seeing visuals from West Bengal on the devastation caused by Cyclone Amphan. In this challenging hour, the entire nation stands in solidarity with West Bengal. Praying for the well-being of the people of the state. Efforts are on to ensure normalcy.",en,[]
189,narendramodi,2020-05-21,NDRF teams are working in the cyclone affected parts. Top officials are closely monitoring the situation and also working in close coordination with the West Bengal government.  No stone will be left unturned in helping the affected.,en,[]
181,narendramodi,2020-05-22,Anguished by the demise of former MP Dr. Nepal Singh Ji. He would be remembered for his numerous community service efforts. He played a key role in strengthening the BJP in Uttar Pradesh. Condolences to his family and supporters in this sad hour. Om Shanti.,en,[]
185,narendramodi,2020-05-22,"The nation stands in solidarity with our sisters and brothers in West Bengal and Odisha. The Central Government assures all possible support as well as assistance towards the rehabilitation, restoration and reconstruction efforts.",en,[]
186,narendramodi,2020-05-22,"Went to West Bengal and Odisha to review the situation caused by the super cyclone. Conducted an aerial survey and held review meetings with the respective Chief Ministers @MamataOfficial and @Naveen_Odisha, as well as authorities.  https://t.co/ea6OkuoKw4",en,[]
187,narendramodi,2020-05-22,"Deeply saddened by the loss of life due to a plane crash in Pakistan. Our condolences to the families of the deceased, and wishing speedy recovery to those injured.",en,[]
188,narendramodi,2020-05-22,Speaking on the situation in the wake of Cyclone Amphan.  https://t.co/asWXOfFwff,en,[]
180,narendramodi,2020-05-23,Had an excellent talk with President @GotabayaR.  Sri Lanka is fighting COVID-19 effectively under his leadership. India will continue to support our close maritime neighbour in dealing with the pandemic and its economic impact.,en,[]
179,narendramodi,2020-05-23,"We agreed to accelerate Indian-assisted development projects in Sri Lanka, and also strengthen investment links.",en,[]
178,narendramodi,2020-05-23,"Thank you, Prime Minister @PKJugnauth for our warm conversation today! Congratulations for successfully controlling COVID-19 in Mauritius.",en,[]
177,narendramodi,2020-05-23,"Our people share warm and special ties, based on shared culture and values. Indians will stand by their Mauritian brothers and sisters at this difficult time.",en,[]
176,narendramodi,2020-05-24,Birthday wishes to Kerala CM Shri @vijayanpinarayi Ji on his birthday. May he be blessed with good health and a long life.,en,[]
172,narendramodi,2020-05-25,Conveyed Eid-ul-Fitr greetings to His Highness @MohamedBinZayed and the friendly people of UAE.  Thanked him for the cooperation extended to Indian citizens in UAE. India-UAE cooperation has grown even stronger during the COVID-19 challenge.,en,[]
175,narendramodi,2020-05-25,"Eid Mubarak!   Greetings on Eid-ul-Fitr. May this special occasion further the spirit of compassion, brotherhood and harmony. May everyone be healthy and prosperous.",en,[]
174,narendramodi,2020-05-25,"Padma Shri Balbir Singh Sr. Ji will be remembered for his memorable sporting performances. He brought home lots of pride and laurels. Undoubtedly a brilliant hockey player, he also made a mark as a great mentor. Pained by his demise. Condolences to his family and well wishers.",en,[]
173,narendramodi,2020-05-25,"Spoke to PM Sheikh Hasina to wish her and the friendly people of Bangladesh, a happy &amp; prosperous Eid-ul-Fitr. We discussed the impact of cyclone Amphan and the present COVID-19 situation. Reiterated India’s continued support to Bangladesh in this challenging time.",en,[]
171,narendramodi,2020-05-26,"Had a good discussion with President @vanderbellen about the measures adopted by India and Austria to respond to COVID-19. We agreed on the potential to expand India-Austia cooperation in many areas, as both our countries prepare for the post-COVID world.",en,[]
170,narendramodi,2020-05-26,Conveyed Eid greetings to President @AlsisiOfficial and to the people of Egypt. Also thanked him for the support extended to Indian citizens in Egypt. India-Egypt relations will continue to grow and prosper.,en,[]
169,narendramodi,2020-05-26,"Conveyed warm greetings for Eid to His Highness @TamimBinHamad and the people of Qatar. Appreciated His Highness's personal attention to the welfare of Indians in Qatar, including for their return to India under Vande Bharat Mission.",en,[]
164,narendramodi,2020-05-27,"Also condoled the sad and untimely demise of Minister A. Thondaman, leader of Indian Origin Tamils in Sri Lanka. Prayers for peace to the departed soul and strength to his family to bear the grievous loss.",en,[]
165,narendramodi,2020-05-27,"Spoke to PM Mahinda Rajapaksa today to greet him on completing 50 years since his first election to the Parliament of Sri Lanka. Complimented him on an illustrious political career and wished him and the people of  Sri Lanka good health, peace and prosperity. @PresRajapaksa",en,[]
167,narendramodi,2020-05-27,"Tributes to our first PM, Pandit Jawaharlal Nehru Ji on his death anniversary.",en,[]
166,narendramodi,2020-05-27,"Birthday wishes to our senior Cabinet colleague, Shri @nitin_gadkari Ji. He is working hard to ensure futuristic infrastructure as well as vibrant MSMEs in the nation. Praying for his long and healthy life.",en,[]
168,narendramodi,2020-05-27,Brilliant rendition! Conveys the message of Vasudhaiva Kutumbakam well. Great effort by those who are a part of this.,en,[]
163,narendramodi,2020-05-28,"On his Jayanti, I bow to the courageous Veer Savarkar. We remember him for his bravery, motivating several others to join the freedom struggle and emphasis on social reform.  https://t.co/o83mXmgp1S",en,[]
161,narendramodi,2020-05-29,"Shri Ajit Jogi Ji was passionate about public service. This passion made him work hard as a bureaucrat and as a political leader. He strived to bring a positive change in the lives of the poor, especially tribal communities. Saddened by his demise. Condolences to his family. RIP.",en,[]
162,narendramodi,2020-05-29,Anguished by the passing away of Rajya Sabha MP Shri M.P. Veerendra Kumar Ji. He distinguished himself as an effective legislator and Parliamentarian. He believed in giving voice to the poor and underprivileged.  Condolences to his family and well wishers. Om Shanti.,en,[]
160,narendramodi,2020-05-29,Anguished by the passing away of Shri Bhanwar Lal Sharma Ji. His role in strengthening the Party in Rajasthan was extremely valuable. Simplicity and selflessness came naturally to him. Condolences to his family and well wishers. Om Shanti.,en,[]
159,narendramodi,2020-05-30,Penned a letter to my fellow citizens.   It takes you through the year gone by and the way ahead.    https://t.co/t1uHcAKkAH  https://t.co/Ci8TImK3CU,en,[]
146,narendramodi,2020-05-30,Do tune in tomorrow at 11 AM. #MannKiBaat  https://t.co/b71yh2NTox,en,['mannkibaat']
147,narendramodi,2020-05-30,"Best wishes, especially to the Kashmiri Pandit community, on the very special occasion Jyeshtha Ashtami.   With the divine blessings of Mata Kheer Bhawani, may everyone be happy, healthy and prosperous.",en,[]
148,narendramodi,2020-05-30,"In the times to come, healthcare will assume even greater importance. We in India have been working to create a system where the poor have access to top quality and affordable healthcare.    https://t.co/X3nIjsNo1I",en,[]
149,narendramodi,2020-05-30,Creating next-generation infrastructure for India’s progress.    https://t.co/e9Qe5CgCiL,en,[]
150,narendramodi,2020-05-30,Being self-reliant in the defence sector is the need of the hour. Here is a perspective on how India is doing it.    https://t.co/pD7LOOGspD,en,[]
151,narendramodi,2020-05-30,"India is extremely proud of our farmers. They work day and night to feed the nation.   We are energising the agriculture sector with reforms and measures that improve the lives of farmers, ensure better markets and eliminate the role of middlemen.    https://t.co/GWdp3DlOxL",en,[]
152,narendramodi,2020-05-30,Was going through some of the articles on the Vikas Yatra section. I commend all the volunteers who have put this section together and created diverse content that gives a comprehensive picture of the work done by the Central Government. Am also sharing some articles with you...,en,[]
153,narendramodi,2020-05-30,"Have a look at the Vikas Yatra, that gives glimpses of our collective journey of development, empowerment and service.    https://t.co/pVEuuZ4K2h",en,[]
154,narendramodi,2020-05-30,Greetings to the people of Goa on the occasion of their Statehood Day. Goa is a land of scenic beauty and warm hearted people. The state is enriching India’s development trajectory in many sectors. I pray for Goa’s continued progress in the years to come.,en,[]
155,narendramodi,2020-05-30,"Best wishes to the Chief Minister of Puducherry, Shri @VNarayanasami Ji on his birthday. I pray that he lives a long and healthy life.",en,[]
157,narendramodi,2020-05-30,Expressing gratitude to 130 crore Indians.   Their blessings are a source of immense strength. 🙏🏼  My audio message...   https://t.co/PjU92gXVAr,en,[]
139,narendramodi,2020-05-31,"Some interesting details about Ayushman Bharat, the world's largest healthcare scheme which has positively impacted over a crore beneficiaries and their families. #MannKiBaat  https://t.co/ScNjBjQ1af",en,['mannkibaat']
143,narendramodi,2020-05-31,"Connected by the Indian Ocean, united by the Indian Samosa!  Looks delicious, PM @ScottMorrisonMP!   Once we achieve a decisive victory against COVID-19, we will enjoy the Samosas together.   Looking forward to our video meet on the 4th.",en,[]
145,narendramodi,2020-05-31,#MannKiBaat May 2020. Tune in.  https://t.co/cyDovLkUrm,en,['mannkibaat']
124,narendramodi,2020-06-01,Anguished by the demise of Shri KN Lakshmanan Ji. He was at the forefront of serving the people of Tamil Nadu and expanding the BJP organisation there. His role in the anti-Emergency movement and participation in socio-cultural activities will always be remembered. Om Shanti.,en,[]
125,narendramodi,2020-06-01,"In this difficult time of COVID-19 pandemic, wishing Armenian PM @NikolPashinyan and his family a speedy recovery. India stands with Armenia in the fight against COVID-19.",en,[]
126,narendramodi,2020-06-01,Addressing a programme organised by SPIC MACAY.  https://t.co/riiflyUyi1,en,[]
127,narendramodi,2020-06-01,"PM Street Vendor's AtmaNirbhar Nidhi (PM SVANidhi) is a very special scheme. For the first time, our street vendors are a part of a livelihood programme. This scheme will ensure support for street vendors. It harnesses technology and emphasises on capacity building.",en,[]
129,narendramodi,2020-06-01,"MSME sector is of great importance for us. Decisions taken for the MSME sector in today’s Cabinet meet will draw investments, ensure ‘Ease of Doing Business’, and easier availability of capital. Many entrepreneurs will gain from the revised definition of MSMEs.",en,[]
128,narendramodi,2020-06-01,"India will prosper when our farmers prosper. Our Government has fulfilled its promise to our hardworking farmers, of fixing the MSP at a level of at least 1.5 times of the cost of production. Care has also been taken towards improving the financial situation of our farmers.",en,[]
135,narendramodi,2020-06-01,"Launched the portal,  https://t.co/ZdLkL1rwK5   This is a one stop place for MSME sector. The focus areas are support &amp; hand-holding, grievance redressal, harnessing entrepreneurial talent and discovering new business opportunities.  https://t.co/diLjzKeRY5  https://t.co/d9t8XGJcxT",en,[]
137,narendramodi,2020-06-01,Addressing the 25th anniversary programme of RGUHS.  https://t.co/tCchT1oEgA,en,[]
130,narendramodi,2020-06-01,"As this Government enters its second year, the Cabinet took important decisions that will have a transformative impact on the MSME sector, our hardworking farmers and street vendors. Today’s decisions will ensure a better quality of life for them.  https://t.co/5QtQL2djtT",en,[]
110,narendramodi,2020-06-02,The richness and depth of India-US consultations will remain an important pillar of the post-COVID global architecture.,en,[]
114,narendramodi,2020-06-02,Harnessing the many opportunities India offers.  https://t.co/6OplGZJKgI,en,[]
111,narendramodi,2020-06-02,"Had a warm and productive conversation with my friend President @realDonaldTrump. We discussed his plans for the US Presidency of G-7, the COVID-19 pandemic, and many other issues.",en,[]
112,narendramodi,2020-06-02,"The world is looking for a trusted and reliable partner.  India offers potential, strength and ability.   The Government is committed to supporting Indian enterprises, which have the skills to become global forces.  https://t.co/wFn1IM4xcY",en,[]
113,narendramodi,2020-06-02,MSME is the fuel that will power the success of Aatmanirbhar Bharat.  https://t.co/V45ZOPOxdh,en,[]
115,narendramodi,2020-06-02,"Embracing reforms in a systematic, planned manner, with a futuristic outlook.  https://t.co/4mBHrKvS87",en,[]
121,narendramodi,2020-06-02,Best wishes to the people of Andhra Pradesh. Hardwork and courage are synonymous with the culture of this land. The state’s role in India’s growth is deeply valued. Wishing the citizens of the state the very best for their future endeavours.,en,[]
117,narendramodi,2020-06-02,"Yes, we will definitely get our growth back!  I have faith in India’s capabilities, crisis management systems, talent, technology, innovation, intellect, farmers, MSMEs and entrepreneurs.  https://t.co/KoBvUJKDiw",en,[]
118,narendramodi,2020-06-02,Took stock of the situation in the wake of cyclone conditions in parts of India’s western coast.   Praying for everyone’s well-being. I urge people to take all possible precautions and safety measures.,en,[]
119,narendramodi,2020-06-02,Addressing the #CIIAnnualSession2020.  https://t.co/mdsgKAc8IU,en,['ciiannualsession2020']
116,narendramodi,2020-06-02,Economic growth is our priority.   Several decisions have been taken that will have short-term as well as long-term benefits for India’s growth trajectory.  https://t.co/GBDkR21ytK,en,[]
123,narendramodi,2020-06-02,Greetings to the people of Telangana on their Statehood Day. People from this state are excelling in a wide range of sectors. This state is making valuable contributions to the growth trajectory of India. I pray for the progress and prosperity of the people of Telangana.,en,[]
100,narendramodi,2020-06-03,I also thanked him for taking care of the safety and security of the Indian community in Mozambique.,en,[]
101,narendramodi,2020-06-03,"Had an excellent talk with H.E. Filipe Nyusi, President of Mozambique on COVID-19 situation. I assured him of India’s continued support to Mozambique, including medical assistance to combat COVID-19.",en,[]
102,narendramodi,2020-06-03,"Farmers (Empowerment and Protection) Agreement on Price Assurance and Farm Services Ordinance, 2020 approved by the Cabinet will ensure our farmers get greater freedom to engage with processors, wholesalers, large retailers, exporters while also protecting farmers’ interests.",en,[]
103,narendramodi,2020-06-03,"Farming Produce Trade and Commerce (Promotion and Facilitation) Ordinance, 2020 will pave the way for the creation of One India, One Agriculture Market. There are provisions which increase usage of technology and enable effective dispute resolution mechanisms.",en,[]
105,narendramodi,2020-06-03,"Amendment to the Essential Commodities Act will ensure better income for farmers. Furthermore, it would mean lesser regulatory influence, greater investment in food processing, cold storages and having modern supply chains.",en,[]
106,narendramodi,2020-06-03,"Today’s Cabinet decisions will have a very positive impact on rural India, especially our industrious farmers.   Long-pending agrarian reforms will enable the transformation of the sector.  https://t.co/iLkNAGXgTH",en,[]
104,narendramodi,2020-06-03,"Farming Produce Trade and Commerce (Promotion and Facilitation) Ordinance, 2020 will nurture an eco-system where farmers as well as traders will have more flexibility. It would ensure barrier-free inter-state, intra-state trade and commerce even outside APMC notified markets.",en,[]
94,narendramodi,2020-06-04,Addressed #GVS2020. This is a commendable effort to bring together various stakeholders and work to eliminate COVID-19. @gavi is a symbol of global solidarity and it reminds us that by helping others we are also helping ourselves.  https://t.co/eg1hk7C6IY,en,['gvs2020']
95,narendramodi,2020-06-04,"Sad to hear of the demise of Shri Basu Chatterjee. His works are brilliant and sensitive. It touched people's hearts and represented the simple and complex emotions, as well as struggles of people. Condolences to his family and innumerable fans. Om Shanti.",en,[]
