,username,date,tweet,language,hashtags
691,emmanuelmacron,2020-10-14,Nous sommes une nation de citoyens solidaires. Nous avons besoin les uns des autres. On s'en sortira ensemble.,fr,[]
692,emmanuelmacron,2020-10-14,C'est dur d'avoir 20 ans en 2020. Je sais les efforts que nous demandons aux jeunes.  https://t.co/S3HFcJ0N3n,fr,[]
694,emmanuelmacron,2020-10-14,Cette crise touche d'abord les plus précaires. Une aide financière sera apportée aux bénéficiaires du RSA et des APL :  https://t.co/84mLK7evRu,fr,[]
698,emmanuelmacron,2020-10-14,Un couvre-feu sera instauré de 21h à 6h dans les zones d’état d’urgence sanitaire.  https://t.co/hDrckFCt3B,fr,[]
696,emmanuelmacron,2020-10-14,"L'hôtellerie, les cafés, les restaurants, le tourisme, l'événementiel, la culture et le sport : à tous les secteurs impactés par les nouvelles décisions, je veux dire que la Nation sera là. Chômage partiel, fonds de solidarité et prêts garantis continuent.",fr,[]
699,emmanuelmacron,2020-10-14,COVID-19 : suivez mon interview.  https://t.co/RPCt4WgBPL,fr,[]
695,emmanuelmacron,2020-10-14,"La deuxième vague est là. Nos services de réanimation sont sous pression. Sans mobilisation collective, ils seront rapidement saturés. Préserver notre système de santé et nos soignants, protéger les Français : tel est le sens des mesures que nous prenons.",fr,[]
690,emmanuelmacron,2020-10-15,"Ils font de la protection des autres le choix d’une vie, jamais nous n’accepterons la violence et l’irrespect envers nos policiers. Je l'ai dit ce matin à leurs représentants : nous allons amplifier les moyens, mieux les protéger. Comme tous les Français, nous comptons sur eux.",fr,[]
689,emmanuelmacron,2020-10-15,"Face à l’urgence climatique, nous devons poursuivre nos efforts et accélérer tous ensemble. Avec nos partenaires du Conseil européen, nous proposons une ambition nouvelle : réduire d'au moins 55% nos émissions de CO2 d’ici dix ans. Allons-y !",fr,[]
683,emmanuelmacron,2020-10-16,À tous les enseignants de France.  https://t.co/YLlIVILTaN,fr,[]
684,emmanuelmacron,2020-10-16,Ils ne passeront pas.,fr,[]
685,emmanuelmacron,2020-10-16,Déclaration après l’attaque terroriste de Conflans-Sainte-Honorine.  https://t.co/kRtDv7Y8pv,fr,[]
687,emmanuelmacron,2020-10-16,"En vue du Brexit, les Britanniques ont davantage besoin d’un accord que l’Union européenne. Les Européens sont prêts à poursuivre les négociations. Nos conditions sont claires et connues. C'est désormais au Royaume-Uni de choisir s'il souhaite ou non un accord.",fr,[]
688,emmanuelmacron,2020-10-16,Nous sommes désormais douze ! Douze membres de l’Union européenne à porter une ambition climatique nouvelle. On continue.,fr,[]
686,emmanuelmacron,2020-10-16,Nous avons le devoir de soutenir l’Afrique face à la pandémie. Notre initiative pour soutenir la recherche et rendre accessible à tous un vaccin se poursuit. Nous devons aussi mettre en œuvre une stratégie européenne pour l'investissement en Afrique.,fr,[]
682,emmanuelmacron,2020-10-19,"#ZEVENT2020, vous pouvez être fiers ! Fiers d’avoir mobilisé plus de 5,7 millions d’euros (un record !) pour faire respecter les droits humains avec Amnesty. Fiers d’avoir montré qu’en étant unis et solidaires on peut accomplir de grandes choses. Cette unité, nourrissons-la !",fr,['zevent2020']
681,emmanuelmacron,2020-10-19,"Lutter contre le terrorisme islamiste, c'est combattre l'ennemi à la racine, sur les théâtres d'opérations. C'est aussi garantir une stabilité qui passe par la souveraineté de l'Irak. J'ai reçu le Premier ministre irakien pour faire le point sur l'initiative engagée ensemble.  https://t.co/sSByG4oUw0",fr,[]
675,emmanuelmacron,2020-10-20,"Dès demain en Conseil des ministres, nous aurons à dissoudre le groupement de fait Cheikh Yassine. D'autres actes suivront. Notre détermination est entière.",fr,[]
676,emmanuelmacron,2020-10-20,"Ces derniers jours, plusieurs dizaines d'actions concrètes ont été lancées contre des associations qui portent une idéologie de destruction de la République.",fr,[]
678,emmanuelmacron,2020-10-20,"Depuis 3 ans, des centaines de lieux, établissements, salles de prières, écoles clandestines, foyers d’endoctrinement, ont été fermés.",fr,[]
679,emmanuelmacron,2020-10-20,Les mots nous les avons eus. Le mal nous l'avons nommé. Nous savons ce qui est à faire. Nos concitoyens attendent des actes. Les actes sont là et nous allons les intensifier.,fr,[]
677,emmanuelmacron,2020-10-20,Notre stratégie de lutte contre la radicalisation et l’islamisme s'est intensifiée depuis un an avec une déclinaison territoriale des actions. Les résultats sont tangibles. J'ai pu le constater en Seine-Saint-Denis aux côtés des acteurs mobilisés dont je salue l'engagement.,fr,[]
673,emmanuelmacron,2020-10-21,"Nous avons tous ancré dans nos cœurs le souvenir d’un professeur qui a changé le cours de notre existence. Cet instituteur qui nous a appris à lire, à compter, à nous faire confiance. Cet enseignant qui nous a ouvert un chemin. Samuel Paty était de ceux-là.",fr,[]
672,emmanuelmacron,2020-10-21,"Nous continuerons, professeur.",fr,[]
671,emmanuelmacron,2020-10-21,"Nous continuerons, professeur. Nous continuerons ce combat pour la liberté, ce combat pour défendre la République dont vous êtes devenu le visage.  https://t.co/0gRe9WIVjJ",fr,[]
663,emmanuelmacron,2020-10-23,"Chacune et chacun, avec vos mots, votre ton, vos réseaux, vous pouvez avoir un impact face au virus. Ne relâchons pas nos efforts !",fr,[]
664,emmanuelmacron,2020-10-23,Incitez les personnes autour de vous à télécharger l’application #TousAntiCovid : cela ne sera efficace pour freiner la propagation du virus que si chacun l’active ! • iOS →   https://t.co/gTITGE9lfP • Android →  https://t.co/Cmmw5MTTm3,fr,['tousanticovid']
665,emmanuelmacron,2020-10-23,"Aidez-nous à assumer que, oui, renoncer à un dîner ou un week-end entre amis ne ravit personne. Mais que c’est temporaire. Se restreindre maintenant, c’est pouvoir espérer se retrouver bientôt. À condition de tous jouer le jeu.",fr,[]
667,emmanuelmacron,2020-10-23,"Aidez-nous à rappeler que derrière les termes de « cas contacts » ou de « positifs », il y a les visages de nos parents, de nos amis, de nos collègues. Le virus est là et il circule, en particulier dans la sphère privée.",fr,[]
668,emmanuelmacron,2020-10-23,"Nous ne le rappellerons jamais assez : non, ce n’est pas une maladie comme les autres. Non, le virus n’épargne personne. Jeunes comme moins jeunes, nous sommes tous exposés. Nous sommes tous liés.    https://t.co/7HA5giVN2R",fr,[]
669,emmanuelmacron,2020-10-23,"Que vous ayez 50, 100 ou 1 million d’abonnés sur vos réseaux sociaux, votre voix, votre relai peut sauver des vies. Aidez-nous à appeler chacun à la responsabilité : nous ne surmonterons cette 2ème vague qu’ensemble !",fr,[]
670,emmanuelmacron,2020-10-23,"Vous qui lisez ce message, vous pouvez faire quelque chose face au virus. ↴",fr,[]
666,emmanuelmacron,2020-10-23,"Aidez-nous à expliquer que le port du masque, que tous les gestes barrières, doivent devenir comme la ceinture en voiture : un réflexe pour se protéger.  https://t.co/JuuwByvyTu",fr,[]
662,emmanuelmacron,2020-10-24,"Il ne leur faut que quelques clics pour appeler à la haine, faire l'apologie du terrorisme, inciter à la violence. Il ne vous faut que quelques clics pour agir, signaler, faire condamner. Alors ne laissons pas faire ! Un réflexe :  https://t.co/Z4bTp4QGCJ",fr,[]
658,emmanuelmacron,2020-10-25,Nous continuerons. Nous nous tiendrons toujours du côté de la dignité humaine et des valeurs universelles.,fr,[]
660,emmanuelmacron,2020-10-25,Notre histoire est celle de la lutte contre les tyrannies et les fanatismes. Nous continuerons.,fr,[]
661,emmanuelmacron,2020-10-25,"La liberté, nous la chérissons ; l’égalité, nous la garantissons ; la fraternité, nous la vivons avec intensité. Rien ne nous fera reculer, jamais.",fr,[]
659,emmanuelmacron,2020-10-25,Nous continuerons. Nous respectons toutes les différences dans un esprit de paix. Nous n’acceptons jamais les discours de haine et défendons le débat raisonnable.,fr,[]
641,emmanuelmacron,2020-10-28,Priorité santé. Quoiqu’il en coûte.  https://t.co/qhukU3MyQm,fr,[]
642,emmanuelmacron,2020-10-28,"Par rapport à mars-avril, nous avons progressé. C'est pourquoi certaines règles du confinement vont évoluer.  https://t.co/9WjSGxoK5u",fr,[]
643,emmanuelmacron,2020-10-28,"Le confinement sera adapté : les écoles resteront ouvertes, le travail pourra continuer, les EHPAD et maisons de retraite pourront être visités.",fr,[]
644,emmanuelmacron,2020-10-28,"Après avoir consulté les scientifiques, dialogué avec les forces politiques, économiques et sociales, après avoir échangé avec nos partenaires européens, et pesé le pour et le contre, j’ai décidé qu’il fallait retrouver à partir de vendredi le confinement qui a stoppé le virus.",fr,[]
645,emmanuelmacron,2020-10-28,"Je ne crois pas à l’opposition entre santé et économie. Pour nous, rien n’est plus important que la vie humaine.  https://t.co/kU32sJ1FN4",fr,[]
646,emmanuelmacron,2020-10-28,"Il nous faut protéger nos soignants. À l'hôpital, dans les structures médico-sociales comme en ville, ils font face, malgré la fatigue, à cette montée soudaine des urgences. Prenons toutes les précautions, pour eux.",fr,[]
640,emmanuelmacron,2020-10-28,Nous nous relèverons. Parce que nous sommes unis et solidaires. Parce que nous sommes la France.  https://t.co/5PBc54ZnG4,fr,[]
649,emmanuelmacron,2020-10-28,"Jamais la France ne laissera mourir des centaines de milliers de ses concitoyens, ce ne sont pas nos valeurs.",fr,[]
650,emmanuelmacron,2020-10-28,"Il nous faut protéger les plus âgés, les plus fragiles, celles et ceux qui, atteint de diabète, d’obésité, de maladies chroniques sont les premières victimes du COVID-19.  https://t.co/ONrVfoVM9b",fr,[]
651,emmanuelmacron,2020-10-28,"Ma responsabilité est de protéger tous les Français. En dépit des polémiques, en dépit de la difficulté des décisions à prendre. Je l’assume pleinement.",fr,[]
652,emmanuelmacron,2020-10-28,"Certains pays, comme l’Espagne, l’Irlande, les Pays-Bas, ont pris plus tôt des mesures plus dures que les nôtres. Pourtant, nous en sommes tous au même point : débordés par une deuxième vague qui, nous le savons désormais, sera plus dure, plus meurtrière que la première.",fr,[]
653,emmanuelmacron,2020-10-28,"Le virus circule en France à une vitesse que même les prévisions les plus pessimistes n'avaient pas anticipée. À la différence de la première vague, l'ensemble des régions se trouve aujourd'hui au seuil d’alerte.  https://t.co/RTbw5OmIzk",fr,[]
654,emmanuelmacron,2020-10-28,Adresse aux Français.  https://t.co/0ODYwPMAbF,fr,[]
647,emmanuelmacron,2020-10-28,"Perte d’odorat, perte de goût, difficultés respiratoires : contracter le COVID-19 n’est jamais anodin, même lorsqu’on a 20 ans.",fr,[]
648,emmanuelmacron,2020-10-28,Il nous faut protéger les plus jeunes.  https://t.co/AM5Ft6PdgD,fr,[]
634,emmanuelmacron,2020-10-29,"Françaises, Français, Quelle que soit votre religion, croyant ou non, nous devons dans ces moments nous unir. Ne rien céder à l'esprit de division.",fr,[]
635,emmanuelmacron,2020-10-29,"En France, il n'y a qu'une communauté, c'est la communauté nationale.",fr,[]
632,emmanuelmacron,2020-10-29,"Nous sommes une famille. Unie dans les épreuves. Rassemblée pour défendre les valeurs qui font notre Union. À tous, je veux dire : merci pour votre soutien.",fr,[]
637,emmanuelmacron,2020-10-29,"Catholiques,  Vous avez le soutien de la Nation tout entière. Notre pays ce sont nos valeurs, que chacun puisse croire ou ne pas croire, que chaque religion puisse s'exercer. Notre détermination est absolue. Des actes suivront pour protéger tous nos concitoyens.",fr,[]
636,emmanuelmacron,2020-10-29,C’est la France qui est attaquée. J'ai donc décidé que nos militaires seront dans les prochaines heures davantage mobilisés. Nous passerons dans le cadre de l'opération Sentinelle de 3 000 à 7 000 militaires.,fr,[]
639,emmanuelmacron,2020-10-29,Déclaration après l’attaque terroriste de Nice.  https://t.co/9UmVPYLDf7,fr,[]
633,emmanuelmacron,2020-10-29,J'appelle à l'unité de tous.,fr,[]
638,emmanuelmacron,2020-10-29,"Niçoises, Niçois, C’est la troisième fois que le terrorisme islamiste frappe votre ville, ses habitants. Je sais le choc que vous ressentez, avec vous tout le pays, et je le crois, le monde entier. Ne cédons à aucun esprit de terreur.",fr,[]
630,emmanuelmacron,2020-10-31,"Contrairement à ce que j'ai beaucoup entendu et vu sur les réseaux sociaux ces derniers jours, notre pays n'a de problème avec aucune religion. Elles s'y exercent toutes librement ! Pas de stigmatisation : la France est attachée à la paix et au vivre-ensemble.",fr,[]
624,emmanuelmacron,2020-10-31,"Des extrémistes enseignent qu'il ne faut pas respecter la France. Ils enseignent que les femmes ne sont pas l'égal des hommes, que les petites filles ne doivent pas avoir les mêmes droits que les petits garçons.  Je vous le dis très clairement : pas chez nous.  https://t.co/IrQ7YqOwGq",fr,[]
625,emmanuelmacron,2020-10-31,"J'ai vu trop de mensonges, je veux être clair : ce que nous sommes en train de faire en France, c'est combattre le terrorisme qui est fait au nom de l'islam, pas l'islam. Il a coûté la vie à plus de 300 de nos concitoyens !  https://t.co/W6N8Ejqcrm",fr,[]
626,emmanuelmacron,2020-10-31,"J'ai vu trop de gens ces derniers jours dire des choses inacceptables sur la France, corroborer tous les mensonges qui étaient dits sur nous, sur ce que j'avais pu dire, et être les complices tacites du pire.",fr,[]
627,emmanuelmacron,2020-10-31,"On m'a fait dire : « Je soutiens les caricatures humiliant le prophète ». Moi, je suis favorable à ce qu'on puisse écrire, penser, dessiner librement dans mon pays. C'est un droit, ce sont nos libertés. Je comprends que ça puisse choquer, je respecte cela, mais il faut en parler.  https://t.co/5yikVMPTFw",fr,[]
628,emmanuelmacron,2020-10-31,"Je n'accepterai jamais qu'on puisse justifier la violence. Nos libertés, nos droits, je considère que c'est notre vocation de les protéger.  https://t.co/fP3Hvpkaql",fr,[]
623,emmanuelmacron,2020-10-31,La laïcité n’a jamais tué personne.,fr,[]
616,emmanuelmacron,2020-11-02,"Il y a 10 ans, le Royaume-Uni et la France ont signé les traités de Lancaster House pour renforcer notre défense et notre sécurité collective. Je salue les succès qui ont été rendus possibles par notre étroite coopération. Renforçons-la pour les 10 ans à venir et au-delà !",fr,[]
615,emmanuelmacron,2020-11-02,"Nous, Français, partageons le choc et la peine du peuple autrichien frappé ce soir par un attentat au cœur de sa capitale, Vienne. Après la France, c’est un pays ami qui est attaqué. C’est notre Europe. Nos ennemis doivent savoir à qui ils ont affaire. Nous ne céderons rien.",fr,[]
613,emmanuelmacron,2020-11-03,"L’Europe est en deuil. L’un des nôtres a été durement frappé par le terrorisme islamiste. Nous pensons aux victimes, à leurs familles, aux vies brisées. La France se tient aux côtés de l’Autriche, prête à apporter son soutien.",fr,[]
611,emmanuelmacron,2020-11-03,"L’Europe est solidaire, unie et déterminée. Europa ist solidarisch, geeint und entschlossen. Europe stands together, united and determined. We are one.",fr,[]
609,emmanuelmacron,2020-11-04,Ne cultivons pas l’ignorance en déformant les propos d’un chef d’État. Nous ne savons que trop là où cela peut nous mener.  https://t.co/CkW8DbjHkq,fr,[]
610,emmanuelmacron,2020-11-04,Merci de votre solidarité. Nous ne céderons rien sur nos libertés. Il en va de l’avenir de nos démocraties.,fr,[]
607,emmanuelmacron,2020-11-05,Ma responsabilité est de protéger les Français. J’y consacre toute mon énergie depuis le 1er jour. La mobilisation de l’ensemble des acteurs de l'État est totale.,fr,[]
599,emmanuelmacron,2020-11-05,"Je condamne avec la plus grande fermeté l’attaque terroriste perpétrée par Daech contre l’Université de Kaboul, après celle d’un centre éducatif. Mes pensées aux victimes et à leurs proches. L’éducation est un bien universel de l’humanité que nous devons protéger tous ensemble.",fr,[]
600,emmanuelmacron,2020-11-05,Renforçons notre sécurité. Refondons Shengen.  https://t.co/hInm8YMmlo,fr,[]
601,emmanuelmacron,2020-11-05,"Aujourd’hui, 2 400 policiers, gendarmes, CRS et militaires contrôlent la frontière italienne et la frontière espagnole. Ce nombre sera doublé dans les prochains jours.",fr,[]
605,emmanuelmacron,2020-11-05,"Depuis 2017, nos forces de sécurité intérieure sont plus nombreuses avec 10 000 recrutements. Elles bénéficient de moyens juridiques accrus grâce à la loi renforçant la sécurité intérieure et la lutte contre le terrorisme.",fr,[]
603,emmanuelmacron,2020-11-05,"Depuis 2017, j’ai lancé une action résolue pour nous attaquer aux racines du terrorisme dans 15 quartiers puis dans la France entière.",fr,[]
604,emmanuelmacron,2020-11-05,"Depuis 2017, 32 attentats ont été déjoués.",fr,[]
606,emmanuelmacron,2020-11-05,"Depuis 2017, la coordination entre les services de renseignement a été renforcée et confiée à la DGSI. Les moyens financiers, humains et technologiques ont été considérablement augmentés.",fr,[]
602,emmanuelmacron,2020-11-05,Le combat contre le terrorisme passe par le renforcement des contrôles aux frontières intérieures de l’espace Schengen.,fr,[]
596,emmanuelmacron,2020-11-06,"Merci @DrTedros pour vos analyses et celles de votre équipe de haut niveau à l'OMS sur les réponses à adopter face au COVID-19. Vos commentaires sont précieux car nous luttons collectivement contre la pandémie, en France et dans le monde entier.  https://t.co/iMIma2SbOM",fr,[]
597,emmanuelmacron,2020-11-06,"J'étais hier aux côtés de celles et ceux qui nous protègent en contrôlant nos frontières. Leur effectif va doubler, passer de 2 400 à 4 800. Pour renforcer notre sécurité, je vais porter au niveau européen une refondation de Schengen.  https://t.co/0VzzoBnxaA",fr,[]
594,emmanuelmacron,2020-11-07,Les Américains ont désigné leur Président. Félicitations @JoeBiden et @KamalaHarris ! Nous avons beaucoup à faire pour relever les défis d’aujourd’hui. Agissons ensemble !,fr,[]
592,emmanuelmacron,2020-11-09,"Résilience et volonté. Cet esprit fut incarné par Charles de Gaulle, engagé pour la France dans les moments de douleurs comme dans ceux de gloires. Cet esprit est un héritage, celui de la France.  https://t.co/qA8lspiT22",fr,[]
591,emmanuelmacron,2020-11-09,Au Général de Gaulle.  https://t.co/GjhdCwjFmT,fr,[]
586,emmanuelmacron,2020-11-10,Nous devons réformer Schengen pour qu’il soit un espace de libre circulation mais aussi de sécurité.  https://t.co/dIv9jCszm4,fr,[]
585,emmanuelmacron,2020-11-10,"J’ai appelé @JoeBiden pour le féliciter de son élection. Nous aurons beaucoup à faire ensemble pour promouvoir des priorités communes - le climat, la santé mondiale, la sécurité internationale - et une action multilatérale efficace.  https://t.co/qjPYPiOIz0",fr,[]
587,emmanuelmacron,2020-11-10,Le règlement sur le retrait des contenus terroristes d'Internet dans un délai d'une heure doit être adopté dans les semaines à venir.,fr,[]
589,emmanuelmacron,2020-11-10,"La priorité est la mise en œuvre de l'arsenal complet des mesures dont l'Europe s'est dotée après les attentats de 2015 : le développement des bases de données communes et de l'échange d'informations, la coopération entre nos polices, le renforcement des dispositifs juridiques.",fr,[]
590,emmanuelmacron,2020-11-10,"Le terrorisme est une réalité européenne à laquelle nous devons apporter une réponse commune, coordonnée et rapide. C'est ce que nous avons acté aujourd'hui.",fr,[]
588,emmanuelmacron,2020-11-10,"Internet est un espace de liberté, nos réseaux sociaux aussi. Mais cette liberté n'existe que s'il y a une sécurité. Elle n'existe que si Internet n'est pas le refuge de ceux qui bafouent nos valeurs ou cherchent à endoctriner avec une idéologie mortifère.",fr,[]
577,emmanuelmacron,2020-11-11,"Hier frères d’armes, aujourd’hui compagnons d’éternité, ils s’avancent devant le temple des héros de notre Patrie.  https://t.co/VTvDWnZ91K",fr,[]
578,emmanuelmacron,2020-11-11,"À Ceux de 14, Maurice Genevoix offrit l’immortalité des mots. La République, aujourd’hui, les réunit tous. Pour l’éternité. Ils sont là.  https://t.co/D8uPKZsXA2",fr,[]
579,emmanuelmacron,2020-11-11,EN DIRECT | Entrée au Panthéon de Maurice Genevoix et de « Ceux de 14 ».  https://t.co/EALzAp6cXd,fr,[]
576,emmanuelmacron,2020-11-11,"Leur amour de la liberté, le viatique qu’ils nous ont légué. Le sacrifice de Ceux de 14 dit notre dette et nos devoirs.  https://t.co/lkS4ydRynZ",fr,[]
581,emmanuelmacron,2020-11-11,"Au Mozambique, plus de 50 personnes ont été décapitées, des femmes kidnappées, des villages pillés puis incendiés. Des barbares détournent une religion de paix pour semer la terreur : le terrorisme islamiste est une menace internationale qui appelle une réponse internationale.",fr,[]
582,emmanuelmacron,2020-11-11,"11 novembre 1918. À 11h, dans toute la France, les cloches et les clairons sonnèrent le cessez-le-feu. Des millions de soldats sont morts pour la France. Pour notre liberté. Pour que vivent nos valeurs. N’oublions jamais.  https://t.co/5NwlZxUlBJ",fr,[]
583,emmanuelmacron,2020-11-11,"Ce soir, 18h.  https://t.co/QFSLBbshGr",fr,[]
575,emmanuelmacron,2020-11-12,Celui qui a redonné la vie de ses mots aux combattants de la Grande Guerre est entré dans le Panthéon avec ses camarades. La flamme de Maurice Genevoix et de Ceux de 14 ne s’éteindra pas.  https://t.co/UItbi8lyK1,fr,[]
574,emmanuelmacron,2020-11-12,"Les destins d'un habitant de Rio, Lagos, Canberra, Vienne, Paris, Dakar n'ont jamais été si liés qu'aujourd'hui. Santé, climat, inégalités, valeurs universelles : nous avons besoin d’un consensus mondial, d'une même lecture du monde, d'unir nos efforts pour bâtir ensemble.  https://t.co/zejzDOJGDJ",fr,[]
573,emmanuelmacron,2020-11-13,Debout pour ceux qui sont tombés. Debout pour ceux qui restent.  https://t.co/QvLiB5iTbf,fr,[]
572,emmanuelmacron,2020-11-13,"Notre solidarité est essentielle. Toutes les populations, en particulier les plus vulnérables, doivent avoir accès aux tests rapides, aux traitements et doses de vaccin. Faisons des réponses à la pandémie un bien public mondial ! Nous nous y sommes engagés au @ParisPeaceForum.",fr,[]
570,emmanuelmacron,2020-11-14,"Notre combat contre l'épidémie est collectif et les prochains jours seront décisifs. En classe, au bureau, à la maison, 5 gestes pour sauver des vies :  https://t.co/47GAEOBVmr",fr,[]
569,emmanuelmacron,2020-11-14,"Sur les places de nos villages, à l’Arc de Triomphe, nous ne cessons de les honorer depuis un siècle. Au Panthéon aussi désormais, et à travers les œuvres d’Anselm Kiefer et de Pascal Dusapin. Maurice Genevoix et Ceux de 14 sont là. Pour toujours.  https://t.co/DEilOoUnUd",fr,[]
566,emmanuelmacron,2020-11-16,"Faire de l'Europe la première puissance éducative, sanitaire, digitale et verte. Protéger nos libertés. Réussir ensemble avec l’Afrique. Voilà les combats de notre génération en Europe.  https://t.co/h2EMCCOf9F",fr,[]
565,emmanuelmacron,2020-11-16,Je l'assume et je l'ai dit plusieurs fois : la lutte contre le dérèglement climatique et pour la biodiversité est centrale dans les choix politiques que nous devons faire.  https://t.co/xR5htNY41B,fr,[]
568,emmanuelmacron,2020-11-16,"La pandémie et le terrorisme s’ajoutent aux grands défis - la protection du climat et de la biodiversité, la lutte contre les inégalités - que nous devons relever. Pour y arriver, nous avons besoin de coopération internationale.  https://t.co/HkljSEFtVS",fr,[]
567,emmanuelmacron,2020-11-16,"Il y a trois ans, lorsque je parlais de souveraineté européenne ou d’autonomie stratégique, on me prenait pour un fou, on renvoyait ces idées à des lubies françaises. Nous avons réussi à faire bouger les choses. On continue.  https://t.co/xbADCan7J7",fr,[]
564,emmanuelmacron,2020-11-19,"Les armes se sont tues dans le Haut-Karabagh. Nous œuvrons à présent en faveur d’un cessez-le-feu patrimonial et culturel, avec l’Arménie, l’Azerbaïdjan, nos partenaires du groupe de Minsk, pour préserver et restaurer le trésor de diversité et de richesse de toute la région.",fr,[]
563,emmanuelmacron,2020-11-19,"La France est prête à apporter, dans le cadre de l’Unesco, avec l’Alliance pour la protection du patrimoine dans les conflits, son expertise et son plein appui pour la protection du patrimoine culturel et religieux du Haut-Karabagh et de ses environs.  https://t.co/BGs5jfdeqS",fr,[]
562,emmanuelmacron,2020-11-20,"La France a une part d'Afrique en elle. Nos destins sont liés. Nous agissons ensemble. Restitution du patrimoine africain, fin du franc CFA, lutte contre le terrorisme : j'ai répondu aux questions de Jeune Afrique.  https://t.co/D1HPyHcAmG",fr,[]
561,emmanuelmacron,2020-11-20,"Daniel Cordier, le résistant, le secrétaire de Jean Moulin, s’en est allé. Quand la France était en péril, lui et ses compagnons prirent tous les risques pour que la France reste la France. Nous leur devons notre liberté et notre honneur. Nous lui rendrons un hommage national.  https://t.co/CoSzoo9Ngt",fr,[]
559,emmanuelmacron,2020-11-20,"La lutte contre le changement climatique s'accélère ! Désormais, ce sont 33 institutions financières qui composent le cadre One Planet Fonds Souverains.   https://t.co/MuKZlbhasf",fr,[]
558,emmanuelmacron,2020-11-20,J’ai appelé le Président Aleksandar Vučić pour lui présenter mes condoléances alors que nous apprenons la triste nouvelle du décès du Patriarche Irénée. La France s’associe au deuil de tous les Serbes.,fr,[]
556,emmanuelmacron,2020-11-21,L’ADN du G20 est de forger dans l’urgence les solutions multilatérales efficaces face aux crises. Mon intervention sur la riposte sanitaire et la préparation aux futures pandémies au sommet du G20 :  https://t.co/g8yt2bBSuE,fr,[]
555,emmanuelmacron,2020-11-22,"Les initiatives portées par la France sont désormais inscrites à l'agenda du G20. Climat, accès aux vaccins pour tous, lutte contre les inégalités, réduction de la dette africaine : des avancées importantes grâce à un front européen uni. On avance, ensemble !  https://t.co/nTZUwQN7e7",fr,[]
553,emmanuelmacron,2020-11-23,"Je me suis entretenu avec @JacindaArdern. Nous devons, aux côtés de nos pays partenaires et de la société civile, faire vivre l’Appel de Christchurch. Nous devons poursuivre notre lutte contre le terrorisme et l'extrémisme violent en ligne.",fr,[]
551,emmanuelmacron,2020-11-24,Adresse aux Français.  https://t.co/KEZgRXbpZb,fr,[]
550,emmanuelmacron,2020-11-24,"Aujourd’hui, nous avons atteint 50 000 décès dus à l’épidémie. Si la situation s’améliore globalement dans l’hexagone et les outre-mers, dans certaines régions, elle demeure très préoccupante. Il nous faut poursuivre nos efforts.",fr,[]
549,emmanuelmacron,2020-11-24,"À partir du 28 novembre, le confinement adapté et le système d’attestation resteront en vigueur. Mais tous les commerces pourront rouvrir. Les déplacements pour promenade ou activité physique en extérieur seront permis dans un rayon de 20 kilomètres et pour trois heures.  https://t.co/bYUZibPP0D",fr,[]
548,emmanuelmacron,2020-11-24,"À partir du 15 décembre, si les résultats sont là, les déplacements se feront sans attestation. Un couvre-feu sera instauré à partir de 21h. Les salles de cinéma, théâtres et musées pourront rouvrir. Mais des contraintes fortes demeureront.  https://t.co/ptCsp8nmVU",fr,[]
547,emmanuelmacron,2020-11-24,"À partir du 20 janvier, si la situation sanitaire le permet, les restaurants et salles de sport rouvriront. Pour les lycées, puis les universités, les cours pourront reprendre en présentiel.  https://t.co/4it8M05J8b",fr,[]
546,emmanuelmacron,2020-11-24,"Des vaccins seront disponibles dès fin décembre – début janvier, une seconde génération arrivera au printemps. C'est une formidable lueur d’espoir. La vaccination se fera dans un cadre transparent et, soyons clairs, elle ne sera pas obligatoire.",fr,[]
545,emmanuelmacron,2020-11-24,"Toutes les entreprises contraintes de fermer pendant le confinement (restaurants, bars, salles de sport etc.) pourront choisir l'option préférable pour elles : l'aide jusqu'à 10 000 euros du fonds de solidarité ou le versement de 20% de leur chiffre d'affaires.",fr,[]
544,emmanuelmacron,2020-11-25,"Mesdames, c’est à vous que je veux m’adresser aujourd’hui.  https://t.co/t5dIGwG5MR",fr,[]
543,emmanuelmacron,2020-11-26,"Daniel Cordier contribua à bâtir l’histoire du siècle passé, à apporter son indispensable témoignage à la mémoire de notre temps présent. Adieu Caracalla. Merci. La flamme que vous avez allumée avec vos compagnons ne s'éteindra pas.  https://t.co/CC9rQmazak",fr,[]
529,emmanuelmacron,2020-11-27,Toujours. Ensemble. Dans la concorde.,fr,[]
530,emmanuelmacron,2020-11-27,"Il nous faut savoir regarder les réalités de notre pays en face et conduire avec détermination, calme et respect les débats qui sont aujourd’hui ceux de notre société. Ni l’invective, ni l’opprobre, ni les manipulations ne sauraient y contribuer.",fr,[]
531,emmanuelmacron,2020-11-27,Les valeurs de la République ne sont pas négociables. Notre responsabilité collective est de les défendre et de les promouvoir.,fr,[]
533,emmanuelmacron,2020-11-27,"Liberté de manifester. Quelles que soient les circonstances, chaque citoyen doit pouvoir exprimer ses convictions et revendications à l’abri de toute violence et de toute pression.",fr,[]
534,emmanuelmacron,2020-11-27,"Liberté d’expression et liberté de la presse. Je n’ai jamais cessé de défendre ces principes et tous ceux qui l’incarnent. Y compris face à ceux qui, depuis l’étranger, ont pour projet de les faire reculer. Je n’accepterai jamais que ces libertés puissent être reniées.",fr,[]
