,username,date,tweet,language,hashtags
568,borisjohnson,2020-10-09,Congratulations to the @WFP on winning this year’s Nobel Peace Prize. The UK 🇬🇧 is proud to support its life-saving work in fighting hunger and famine worldwide.   #NobelPeacePrize,en,['nobelpeaceprize']
567,borisjohnson,2020-10-10,"“We measure our friendships by how they show up in bad weather.” - Sir Winston Churchill   Let’s show up for our family, our friends, our colleagues, and our community - and weather the storm together.    #WorldMentalHealthDay  https://t.co/HyFddh4wku",en,['worldmentalhealthday']
566,borisjohnson,2020-10-10,"Today we recognise the local, often unsung heroes, whose hard work and dedication has helped carry us through this pandemic. Their care, compassion and resolve is truly a testament to the sort of country we are.    Congratulations to all Honours recipients.",en,[]
565,borisjohnson,2020-10-11,There is a real risk of a lost generation of girls never returning to school. We cannot let that happen.   Our global recovery from the pandemic must leave no one behind.    On #DayOfTheGirl I urge global action to stand up for every girl’s right to 12 years of quality education.,en,['dayofthegirl']
564,borisjohnson,2020-10-12,WATCH LIVE: An update on coronavirus (12 October 2020)  https://t.co/hyzM4BhQNT,en,[]
563,borisjohnson,2020-10-13,"We’re simplifying and standardising local rules in England by introducing three Local COVID Alert levels, with each level accompanied by proportionate restrictions.   Find out the Local COVID Alert level in your area with the postcode checker:  https://t.co/D0fLdDshoe  https://t.co/QppGV1Uj94",en,[]
562,borisjohnson,2020-10-14,"Good to meet with @Minette_Batters today. I will always support our fantastic farmers, who have worked tirelessly during the pandemic to keep our country fed. Outside the EU we now have the chance to get a better, fairer deal for Britain’s food and farming sector.  https://t.co/tf6KtWx2UR",en,[]
559,borisjohnson,2020-10-16,"Over the next few weeks, new rapid COVID-19 tests will be trialled across the country. This will enable us to test NHS and care home staff much more frequently.  https://t.co/suIjMhUCt1",en,[]
561,borisjohnson,2020-10-16,My update on our negotiations with the EU.   https://t.co/1yPBFWgxcn,en,[]
560,borisjohnson,2020-10-16,WATCH LIVE: An update on coronavirus. (16 October 2020)  https://t.co/TrPvFPQDnf,en,[]
558,borisjohnson,2020-10-17,"Congratulations @jacindaardern for winning a second term as New Zealand PM. From our work together to tackle climate change to forging an exciting new trade partnership, the UK and NZ have great things to look forward to in the future.",en,[]
557,borisjohnson,2020-10-20,WATCH LIVE: An update on coronavirus. (20 October 2020)  https://t.co/ZgJZoPBM2C,en,[]
556,borisjohnson,2020-10-21,Great to meet some of our Black service personnel yesterday. A reminder during #BlackHistoryMonth that many Black Britons fighting for🇬🇧were never recognised for their service.  Black history is our history - and Britain has been made all the greater for it.  https://t.co/1gYJfUG3K1,en,['blackhistorymonth']
555,borisjohnson,2020-10-22,Keeping active this year has been challenging for all of us.  Thanks to everyone who is working tirelessly to help run activities &amp; sports in these trying times and well done to those who are out there taking part. Keep going!,en,[]
554,borisjohnson,2020-10-22,"We are wrapping our arms around the country to give people the support they need to get through this.  That's why @RishiSunak is extending the Job Support Scheme, giving the self-employed more assistance &amp; expanding business grants to support companies in high-alert level areas.",en,[]
553,borisjohnson,2020-10-22,WATCH LIVE: An update on coronavirus (22 October 2020)  https://t.co/rHRD71Km5t,en,[]
552,borisjohnson,2020-10-22,"We need to protect jobs, protect livelihoods and put the UK in the strongest position for an economic recovery.  https://t.co/cjBVvbB23s",en,[]
551,borisjohnson,2020-10-22,"Brilliant news that there are now 13,718 more nurses and 7,810 more doctors than a year ago - these figures show we’re on course to keep our manifesto commitments. And thank you to the incredible NHS staff who are always there for us, especially in this difficult time.  https://t.co/vG56HjskQj",en,[]
550,borisjohnson,2020-10-23,We will not let these difficult times stop us from doing proper honour to those who gave their lives for our freedom and safety.  Make sure you buy a poppy this year - be it online or at the supermarket - to support the families of those who have given so much.  #EveryPoppyCounts  https://t.co/kCnLOvShNE,en,['everypoppycounts']
549,borisjohnson,2020-10-23,"A historic moment as we formally sign the UK-Japan Comprehensive Economic Partnership Agreement, marking a new era of friendship between our nations. 🇬🇧🇯🇵  This will bring extraordinary opportunities to the UK – boosting jobs and prosperity for businesses and consumers.",en,[]
548,borisjohnson,2020-10-26,Great to see Japan’s commitment to reach #NetZero by 2050. I look forward to working closely with Prime Minister @sugawitter and @JapanGov to tackle climate change in the run up to @COP26 in Glasgow next year 🇬🇧🇯🇵,en,['netzero']
547,borisjohnson,2020-10-26,"Fantastic to visit the Royal Berkshire Hospital with @PrueLeith today, taking forward her recommendations to improve food in our hospitals. An important step to improve our long-term health.  https://t.co/FqzEt3tuHH",en,[]
546,borisjohnson,2020-10-27,Great call with my friend @ScottMorrisonMP this morning. Whether it’s boosting trade between great nations or developing cutting-edge technology to tackle climate change - the UK and Australia are partners in building back better from coronavirus.  🇬🇧🇦🇺,en,[]
545,borisjohnson,2020-10-27,My statement on those who tragically lost their lives in the Channel today.  https://t.co/W7zT5NKINr,en,[]
544,borisjohnson,2020-10-28,Wonderful news that President Moon @moonriver365 has committed to reaching #NetZero by 2050. South Korea's ambitious pledge shows clear momentum ahead of @COP26 - I look forward to 🇬🇧 and 🇰🇷 working together for our planet 🌍,en,['netzero']
541,borisjohnson,2020-10-29,"Brilliant news that we have recruited an extra 5,824 police officers in the last year. We're on track to hit our target of 6,000 by March 2021 &amp; 20,000 over the next 3 years.   I’m committed to keeping our streets safe &amp; supporting our police is at the heart of that commitment.  https://t.co/Jktruyto2T",en,[]
543,borisjohnson,2020-10-29,"I am appalled to hear the news from Nice this morning of a barbaric attack at the Notre-Dame Basilica. Our thoughts are with the victims and their families, and the UK stands steadfastly with France against terror and intolerance.",en,[]
530,borisjohnson,2020-10-31,You can read my full statement with further details on the measures announced today here:  https://t.co/ElYLlEpNeY (10/10),en,[]
531,borisjohnson,2020-10-31,"We will get through this - but we must act now to contain the spread of coronavirus.    While Christmas will be very different this year, it is my sincere hope and belief that by taking tough action now, we can allow families across the country to be together. (9/10)",en,[]
533,borisjohnson,2020-10-31,"These measures will be time-limited, starting next Thursday 5 November. They will end on Wednesday 2 December, when we will seek to ease restrictions on a local and regional basis according to the latest data and trends. (7/10)",en,[]
534,borisjohnson,2020-10-31,I urge parents to continue taking their children to school and am so grateful to teachers for their dedication in enabling schools to remain open. (6/10),en,[]
532,borisjohnson,2020-10-31,I want to thank the millions of people who have been putting up with restrictions for so long. I know how difficult this has been for everyone. (8/10),en,[]
536,borisjohnson,2020-10-31,"Single adult households can still form exclusive support bubbles with one other household, and children will still be able to move between homes if their parents are separated. (4/10)",en,[]
537,borisjohnson,2020-10-31,"You may leave your home for work, for exercise, with your household or on your own with one person from another household, to shop for food and essentials, for medical care and to provide care for others. (3/10)",en,[]
538,borisjohnson,2020-10-31,"We must take action now to protect our NHS. In England, from Thursday until the start of December, you must stay at home.    Non-essential shops, leisure &amp; entertainment venues will be closed. Pubs, bars &amp; restaurants must close except for takeaway and delivery services. (2/10)",en,[]
539,borisjohnson,2020-10-31,"In this country, as across much of Europe, the virus is spreading even faster than the reasonable worst case scenario of our scientific advisers.   If we fail to take action, then there is a real risk of depriving non-Covid patients of the care that they need from the NHS (1/10)",en,[]
535,borisjohnson,2020-10-31,"Childcare, early years settings, schools, colleges and universities will all remain open. Our senior clinicians still advise that school is the best place for children to be. (5/10)",en,[]
540,borisjohnson,2020-10-31,WATCH LIVE: An update on coronavirus (31 October 2020)  https://t.co/IRsPKZ5kIR,en,[]
529,borisjohnson,2020-11-02,"We will get through this - but we must act now to contain the spread of coronavirus.  It is my sincere hope and belief that by taking tough action now, we can allow families across the country to be together.  https://t.co/81yGUSYcB7",en,[]
528,borisjohnson,2020-11-02,"10 years on from the historic Lancaster House Treaties, the UK’s defence and security partnership with France is stronger than ever. We are neighbours and natural allies, and together we work every single day to make the world a safer place.",en,[]
527,borisjohnson,2020-11-02,"For the next four weeks I must ask the people of this country to come together, to protect the NHS, and to save lives.  https://t.co/Qv1Lm8ygFj",en,[]
526,borisjohnson,2020-11-02,I am deeply shocked by the terrible attacks in Vienna tonight. The UK’s thoughts are with the people of Austria - we stand united with you against terror.,en,[]
522,borisjohnson,2020-11-03,We now have a system of mass testing - starting in the great city of Liverpool - which I believe will help this country defeat this virus.  https://t.co/4ZqKy0UQdK,en,[]
524,borisjohnson,2020-11-03,"These tests will help identify the many thousands of people in the city who don’t have symptoms, but who can still infect others without knowing. (2/3)",en,[]
525,borisjohnson,2020-11-03,I want to thank Liverpool’s leaders for volunteering to join the UK’s first city-wide population testing pilot and the people of Liverpool for taking part. (1/3),en,[]
523,borisjohnson,2020-11-03,"Dependent on the pilot’s success, we will aim to distribute millions of these new rapid tests between now and Christmas and allow local communities to drive down transmission in their areas. (3/3)",en,[]
521,borisjohnson,2020-11-05,WATCH LIVE: An update on coronavirus (5 November 2020)  https://t.co/9fBoVPoYaq,en,[]
520,borisjohnson,2020-11-05,I understand that these measures are tough but they are time-limited.    There is light at the end of the tunnel and we will get through this together.  https://t.co/wp3bqVfnLQ,en,[]
519,borisjohnson,2020-11-06,"Thank you to all of our brilliant scientists at @UniOfOxford, @AstraZeneca &amp; across the UK who are working tirelessly to find a vaccine and to all those who have volunteered to take part in a clinical trial.    This government - and the whole country - are backing you 100% 🇬🇧",en,[]
518,borisjohnson,2020-11-06,Thank you to everyone in Liverpool for the fantastic response to the mass testing pilot and to all those - including our Armed Forces personnel - for helping to make this happen.  It is early days but together we can drive down the virus.  https://t.co/j0cR6bOUn1,en,[]
517,borisjohnson,2020-11-06,Please show your support for the @PoppyLegion  #PoppyAppeal by donating here:  https://t.co/sWm36MYG8C,en,['poppyappeal']
516,borisjohnson,2020-11-07,Congratulations @JoeBiden and @KamalaHarris  https://t.co/xrpE99W4c4,en,[]
515,borisjohnson,2020-11-07,"I am deeply saddened by the passing of Rabbi Lord Jonathan Sacks. His leadership had a profound impact on our whole country and across the world. My sincere condolences to his family, friends and the Jewish community. May his memory be a blessing.",en,[]
514,borisjohnson,2020-11-08,"No virus will stop us from honouring the memory of the servicemen and women who sacrificed their lives for our freedom.   Today, as every day, we will remember them.   #LestWeForget  https://t.co/PuQz2I8NP8",en,['lestweforget']
513,borisjohnson,2020-11-08,"Today we show that in this time of adversity, no virus can stop us from honouring the memory of the servicemen and women from Britain and the Commonwealth to whom we owe so much. #LestWeForget  https://t.co/0rP6YeQ846",en,['lestweforget']
512,borisjohnson,2020-11-09,WATCH LIVE: An update on coronavirus. (9 November 2020)  https://t.co/nOsl1W9KsF,en,[]
511,borisjohnson,2020-11-09,"If and when the @Pfizer &amp; @BioNTech_Group vaccine is approved, we will be ready to start using it.  But the biggest mistake we could make now would be to slacken our resolve at such a critical moment.  We must continue to work together to protect our NHS and save lives.  https://t.co/C4OOjCvtVF",en,[]
510,borisjohnson,2020-11-10,Huge thanks to Kate Bingham and the Vaccine Taskforce for all their fantastic work in securing 40 million doses of the @pfizer &amp; @BioNTech_Group vaccine and over 300 million doses of other promising vaccine candidates.,en,[]
509,borisjohnson,2020-11-10,"I just spoke to @JoeBiden to congratulate him on his election. I look forward to strengthening the partnership between our countries and to working with him on our shared priorities – from tackling climate change, to promoting democracy and building back better from the pandemic.",en,[]
505,borisjohnson,2020-11-11,We are delivering on the promise we made to the British people to take back control of our borders and implement a fair and firm immigration system.  https://t.co/vsbzfOBWAP,en,[]
507,borisjohnson,2020-11-11,We are delivering on the will of the British people by ending free movement and introducing a fair points-based immigration system 🌎 #PMQs  https://t.co/V1PK5UeZ3z,en,['pmqs']
508,borisjohnson,2020-11-11,Today we remember all our servicemen and women who made the ultimate sacrifice.  Lest we forget.   #ArmisticeDay  https://t.co/1l1PkCK8mR,en,['armisticeday']
506,borisjohnson,2020-11-11,"I was saddened to hear of the death of Dr Saeb Erekat, and moved by the ceremonies today in Ramallah and Jericho. He dedicated his life to dialogue and advanced the cause of peace and Palestinian rights against the odds. My thoughts are with his family and the Palestinian people.",en,[]
504,borisjohnson,2020-11-12,"Our fantastic Kickstart Scheme has created 19,000 jobs for young people across the UK - from fitness to social care to TV &amp; film.  Young people are our future and we are determined to make sure they can kickstart their careers as we build back better from the pandemic.  https://t.co/l2qvnNbB7w",en,[]
503,borisjohnson,2020-11-12,We're one year out from hosting @COP26 in Glasgow. There is no time to waste and we have to act now to take bold action in the fight against climate change.  I'm looking forward to shortly setting out my ten-point plan to create thousands of green jobs in the UK.,en,[]
502,borisjohnson,2020-11-12,So great to see Scotland going forward to the Euros. Massive well done to the whole team 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #SERSCO #Euro2020,en,"['sersco', 'euro2020']"
501,borisjohnson,2020-11-13,"I’m delighted that the United Kingdom has now protected more than 4.3 million sq km of the world’s ocean.  With the announcement of Tristan da Cunha’s new Marine Protection Zone, we have helped to protect an area of ocean 17 times the size of the UK.   https://t.co/A02eD5uWkf  https://t.co/BRNt66vfwJ",en,[]
500,borisjohnson,2020-11-14,"Happy #Diwali and #BandiChhorDivas!  I know that this year celebrations will be different, but I am filled with respect for the way British Hindus, Sikhs and Jains have gone out of their way to help others throughout this pandemic.  https://t.co/YhqWpq3JQH",en,"['diwali', 'bandichhordivas']"
499,borisjohnson,2020-11-15,An impressive victory - well done @LewisHamilton! You have made us all so proud 🇬🇧,en,[]
498,borisjohnson,2020-11-15,"Today I was notified by NHS Test and Trace that I must self-isolate as I have been in contact with someone who tested positive for COVID-19.   I have no symptoms, but am following the rules and will be working from No10 as I continue to lead the government’s pandemic response.",en,[]
497,borisjohnson,2020-11-16,"Hi folks, I’ve been instructed by our NHS Test &amp; Trace scheme to self-isolate for two weeks, after being in contact with someone with Covid-19.   I’m in good health and have no symptoms, and will continue to lead on our response to the virus &amp; our plans to #BuildBackBetter  https://t.co/yNgIme8lOz",en,['buildbackbetter']
496,borisjohnson,2020-11-16,"Fantastic news that the Vaccine Taskforce has secured an initial agreement for 5 million doses of the Moderna vaccine, in addition to over 350 million doses of other promising vaccine candidates.",en,[]
495,borisjohnson,2020-11-18,"Powered by the wind turbines of Scotland and the North East, propelled by electric cars made in the Midlands and advanced by tech developed in Wales, my 10 point plan will drive forward a Green Industrial Revolution, creating jobs across the country.    https://t.co/98ZbUFZzrT  https://t.co/CwXmaxM1R3",en,[]
494,borisjohnson,2020-11-18,"We are going to drive forward a Green Industrial Revolution, creating hundreds of thousands of green jobs across the country.  Read more about my 10 point plan:  https://t.co/ZnqoHnbzB7",en,[]
493,borisjohnson,2020-11-18,"Like many organisations, the @HouseOfCommons has adapted well to remote working!    Great to take questions from MPs today at #PMQs   Image: @UKParliament / Jessica Taylor  https://t.co/s64pe8ex8m",en,['pmqs']
490,borisjohnson,2020-11-19,Our Armed Forces represent the very best of our country.   We are ending the era of retreat and strengthening our defence budget with £16.5 billion over the next four years.     https://t.co/SWRzM8Pdhu  https://t.co/rH30RoQYeD,en,[]
491,borisjohnson,2020-11-19,We are investing an extra £16.5 billion to defend our people and way of life 🇬🇧  https://t.co/PFWaV0t4rK,en,[]
492,borisjohnson,2020-11-19,"The defence of the realm is the first duty of government.   We are investing an extra £16.5 billion in defence to end the era of retreat, strengthen our Armed Forces, and extend British influence as a force for good in the world 🇬🇧    https://t.co/SWRzM8Pdhu  https://t.co/j9EARz2DV9",en,[]
489,borisjohnson,2020-11-20,"Fantastic news that we've secured satellite network @OneWeb. This strategic investment will drive our space sector and put the UK at the forefront of space tech. A terrific boost to our advanced manufacturing, services and tech industries.",en,[]
487,borisjohnson,2020-11-21,"As the #G20 meets this weekend, we must recommit to do whatever it takes to overcome the pandemic and protect lives and livelihoods.   If we harness the collective ingenuity and resources of the G20, we can chart a path out of the pandemic and build a better, greener future.",en,['g20']
485,borisjohnson,2020-11-21,"Great to speak with @JustinTrudeau, @mary_ng and @trussliz today to secure a fantastic trade agreement for Britain.    British businesses export everything from electric cars to sparkling wine to Canada, and today’s deal will ensure that trade goes from strength to strength. 🇬🇧🇨🇦  https://t.co/3Ulmva0GLi",en,[]
488,borisjohnson,2020-11-21,"Hi folks, quick update from me. Still self-isolating and working from my office in Downing St, leading on our response to the pandemic.  https://t.co/jtgLwVCUaU",en,[]
486,borisjohnson,2020-11-21,So proud to be supporting this initiative  #SignUpToStand here:  https://t.co/6EEtdrrGSM    #5050Parliament #AskHerToStand,en,"['signuptostand', '5050parliament', 'askhertostand']"
484,borisjohnson,2020-11-23,"Incredibly exciting news the Oxford vaccine has proved so effective in trials. There are still further safety checks ahead, but these are fantastic results.   Well done to our brilliant scientists at @UniofOxford &amp; @AstraZeneca, and all who volunteered in the trials.",en,[]
483,borisjohnson,2020-11-23,Great to speak with the team at @UniofOxford &amp; @AstraZeneca this morning to thank them for their brilliant work on the #OxfordVaccine.    These results are incredibly encouraging and a major step forward in our fight against Covid-19.  https://t.co/EUgCCIlIDT,en,['oxfordvaccine']
482,borisjohnson,2020-11-23,WATCH LIVE: My update to the @HouseOfCommons on our COVID-19 Winter Plan (23 November 2020)  https://t.co/SECkmYnWU6,en,[]
481,borisjohnson,2020-11-23,WATCH LIVE: An update on coronavirus. (23 November 2020)  https://t.co/GSm3OiUBJB,en,[]
480,borisjohnson,2020-11-24,"The success of our efforts, which we are already seeing, will come all the faster if we follow the guidance, maintain the basic disciplines that have got us through thus far, and together - we will beat this virus.  https://t.co/KYwqhNIy6b",en,[]
478,borisjohnson,2020-11-24,"All four UK nations have agreed that from the 23rd to the 27th of December, you will be able to form a Christmas bubble of no more than three households.    https://t.co/5qLRcLBP8W  https://t.co/boonZD27Q8",en,[]
479,borisjohnson,2020-11-24,"National restrictions end on 2nd December across England.  But without sensible precautions, we risk the virus escalating over winter.  So we are returning to a tiered approach, applying the toughest measures where the virus is most prevalent.  More here:  https://t.co/KNyBTnoeZa  https://t.co/wNd4T9uXu9",en,[]
477,borisjohnson,2020-11-25,"Monti (aged 8) wrote to me asking if Father Christmas will be able to deliver presents this year 🎅🎁🎄   I've had lots of letters about this, so I have spoken with experts and can assure you that Father Christmas will be packing his sleigh and delivering presents this Christmas!  https://t.co/pXwcjHSxZg",en,[]
476,borisjohnson,2020-11-25,Violence against women is a terrible scourge in societies around the world. The UK is leading efforts to fight this crime at home and abroad - every woman and girl deserves to live without fear.,en,[]
475,borisjohnson,2020-11-26,"Brilliant news that there are now 14,800 more nurses than this time last year. Nurses are there for us in our time of greatest need, and we are so grateful for all that they do.  We're well on our way to meeting our manifesto commitment of 50,000 more nurses over this Parliament.",en,[]
474,borisjohnson,2020-11-26,"From next Wednesday in England, we are introducing a stronger three tiered system of local measures to push the virus down and see us through winter.  You can find out which tier your area will be in from 2 December here:  https://t.co/mi9eSM366h",en,[]
473,borisjohnson,2020-11-26,WATCH LIVE: An update on coronavirus (26 November 2020)  https://t.co/bvkFBckHfA,en,[]
472,borisjohnson,2020-11-26,"Together we have prevented our NHS from being overwhelmed, but those dangers have not gone away.   If we ease off now, we risk losing control of this virus all over again. The tough measures in our Winter Plan are the best way to avoid this outcome.  https://t.co/7tChvOPN8s",en,[]
468,borisjohnson,2020-11-27,Earlier I went to @PHE_uk Porton Down to see work on the rapid lateral flow tests that have been used in Liverpool to find asymptomatic coronavirus cases.  We want areas in Tier 3 to think about community testing so that together we can beat the disease.  https://t.co/G6OCycTpig,en,[]
470,borisjohnson,2020-11-27,"Thank you @narendramodi, great to speak to you. I'm very much looking forward to deepening and strengthening the UK-India relationship in 2021 and beyond! 🇬🇧🇮🇳  https://t.co/k63ugK2B5n",en,[]
471,borisjohnson,2020-11-27,Hugely promising breakthrough that could transform how we diagnose &amp; treat cancer which still takes too many before their time.  Another example of UK scientific leadership. Thank you to all our brilliant scientists and our NHS who helped make this happen.,en,[]
469,borisjohnson,2020-11-27,"My thoughts are with my friend @TaylorOBE on the 20th anniversary of the tragic death of his son Damilola Taylor. Whilst we cannot gather in memory today, we can remember that Damilola wanted to make the world a better place to live in &amp; we can work together to make that happen.",en,[]
467,borisjohnson,2020-11-28,Colombia has committed to an impressive 51% reduction in carbon emissions by 2030.   Together we can build back greener. I welcome President @IvanDuque's leadership &amp; look forward to working together ahead of the Climate Ambition Summit on 12 Dec and @COP26 in Glasgow next year.,en,[]
466,borisjohnson,2020-11-30,A very Happy #StAndrewsDay to those celebrating across the UK and around the world 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧  https://t.co/7TTj6hzhji,en,['standrewsday']
465,borisjohnson,2020-11-30,"Warmest wishes to the Sikh community commemorating Guru Nanak #Gurpurab – the birth of Guru Nanak Dev Ji, founder of the Sikh faith.  Celebrations sadly won’t be the same this year, but I enormously appreciate the monumental effort you’ve made in helping us to fight this virus.",en,['gurpurab']
464,borisjohnson,2020-11-30,We're preparing now so we are ready to roll out vaccines as soon as they have gone through all the safety and regulatory checks.  https://t.co/4Kwy9qKEwL,en,[]
463,borisjohnson,2020-12-01,On #WorldAIDSDay we remember those who have died of AIDS and stand with those living with HIV today.  Our aim is to end HIV transmission by 2030 and help better the lives of HIV+ people with quick access to antiretroviral therapies and the roll out of PrEP across the country.,en,['worldaidsday']
462,borisjohnson,2020-12-01,"Good to be chairing Cabinet this morning. We’re continuing in our efforts to fight the virus, but we must hold out against it. We now have reason to hope that by spring, community testing and vaccines will combine to end this era of restrictions.  https://t.co/EcEoE2MfZs",en,[]
461,borisjohnson,2020-12-02,It’s fantastic that @MHRAgovuk has formally authorised the @Pfizer/@BioNTech_Group vaccine for Covid-19. The vaccine will begin to be made available across the UK from next week. (1/2),en,[]
460,borisjohnson,2020-12-02,It’s the protection of vaccines that will ultimately allow us to reclaim our lives and get the economy moving again. (2/2),en,[]
459,borisjohnson,2020-12-02,"Today I am proudly wearing purple to celebrate the International Day for Disabled People, which is tomorrow.    And I know that all of my colleagues will welcome the fantastic news that the MHRA has formally authorised the Pfizer vaccine for COVID-19. #PMQs  https://t.co/WbT3YrgbCv",en,['pmqs']
458,borisjohnson,2020-12-02,WATCH LIVE: An update on coronavirus. (2 December 2020)  https://t.co/WA0xzemoFU,en,[]
457,borisjohnson,2020-12-02,"The approval of a vaccine is a huge step towards normality, but the rules in your area have not changed.   Please keep following the restrictions to protect those around you.  https://t.co/pN64L1YITH",en,[]
447,borisjohnson,2020-12-03,Fantastic to be back taking questions from the public this evening for #PeoplesPMQs  You can watch it back here:  https://t.co/YcIdRpC8cG  https://t.co/LGAKUb28Da,en,['peoplespmqs']
448,borisjohnson,2020-12-03,"It’s heartbreaking that this virus has separated us from family and friends. I know it's been tough but your sacrifices have saved lives.   That's why I am delighted that visitor testing has begun in care homes, enabling people to finally be reunited with loved ones safely.",en,[]
449,borisjohnson,2020-12-03,WATCH: I answer your questions at #PeoplesPMQs #PPMQs  https://t.co/u6dFpnudCC,en,"['peoplespmqs', 'ppmqs']"
452,borisjohnson,2020-12-03,As President he was an architect of what has now become the G7. My thoughts are with his family and the French people. 4/4,en,[]
451,borisjohnson,2020-12-03,Congratulations to @DrFrostMaths for winning the @TeacherPrize COVID Hero award and for all your hard work transforming maths for millions of children.  I also want to say a big thank you to all the world's teachers for all you have done to support learning during the pandemic.  https://t.co/kCBtNPRSBs,en,[]
450,borisjohnson,2020-12-03,Deeply saddened to learn that four people have lost their lives in the water works explosion in Avonmouth. Our hearts go out to the victims and their families.   Thank you to the emergency services who attended the scene.,en,[]
453,borisjohnson,2020-12-03,"Valéry Giscard d'Estaing was a hugely important figure in modernising France, and his legacy is still felt today. 3/4",en,[]
456,borisjohnson,2020-12-03,"On #IDPWD2020, I pay tribute to the extraordinary contribution people living with disabilities make to this country.   Next year we will publish the most ambitious disability plan in a generation - so there are no barriers to anyone realising their full potential. #PurpleLightUp",en,"['idpwd2020', 'purplelightup']"
446,borisjohnson,2020-12-04,We’ve set a new target to cut emissions by at least 68% by 2030.  The fight against climate change is a global challenge and the UK is leading by example.   ➡️  https://t.co/D9y3OfTK5H  https://t.co/kpZ2dRb2xm,en,[]
445,borisjohnson,2020-12-05,"Great to speak to 6 brilliant and diverse businesses earlier last week.  It’s more important than ever that we recognise the fantastic contribution small businesses make to the UK economy, and that we continue to provide support + protect jobs.  https://t.co/VE5nqKqjMw",en,[]
444,borisjohnson,2020-12-05,"A pleasure to speak to Lara at #PPMQs this week.   Every industry has been affected by COVID, but I know it’s been particularly hard on weddings and the events industry. But I believe with vaccines and advancements in testing we have every reason to hope for next year.  https://t.co/hiK86tEZ2r",en,['ppmqs']
443,borisjohnson,2020-12-05,"It’s been a hard year for all of us, but especially for small businesses who have adapted to the rules to help us drive down the virus.  On #SmallBusinessSaturday ensure you get out and show your support for the millions of brilliant small businesses across the UK. #SmallBizSatUK",en,"['smallbusinesssaturday', 'smallbizsatuk']"
442,borisjohnson,2020-12-07,"It was fantastic to visit some local shops in Uxbridge today, alongside our candidate for Mayor of London @ShaunBaileyUK.  Small businesses have heroically adapted to keep customers safe, and we will continue to do all we can to support them.  https://t.co/iskVCpMKfg",en,[]
441,borisjohnson,2020-12-07,This evening I spoke with @EU_Commission President @vonderleyen.  We have asked our Chief Negotiators and their teams to prepare an overview of the remaining differences to be discussed in a physical meeting in Brussels in the coming days.  Full statement:  https://t.co/NcB2Aq9j2Q  https://t.co/cj7bmibDa3,en,[]
440,borisjohnson,2020-12-08,"Today the first vaccinations in the UK against COVID-19 begin. Thank you to our NHS, to all of the scientists who worked so hard to develop this vaccine, to all the volunteers - and to everyone who has been following the rules to protect others. We will beat this together.",en,[]
439,borisjohnson,2020-12-08,"It’s incredible to see the first clinically approved vaccine being given to people today, something that is happening across the whole of the United Kingdom.  https://t.co/9XtvOtl7Bh",en,[]
438,borisjohnson,2020-12-09,"It’s been a year since this #PeoplesGovernment was elected, and we are delivering on our promises. #PMQs  https://t.co/JNbRepOJpx",en,"['peoplesgovernment', 'pmqs']"
437,borisjohnson,2020-12-09,The residents of Weatherfield have entertained us for six fantastic decades with gripping storylines &amp; characters loved by many. Coronation Street is not only a great British institution but a place where many across our country feel at home. Happy 60th Birthday @itvcorrie,en,[]
436,borisjohnson,2020-12-09,"On my way to Brussels to meet @EU_Commission President @vonderleyen.  A good deal is still there to be done. But whether we agree trading arrangements resembling those of Australia or Canada, the United Kingdom will prosper mightily as an independent nation 🇬🇧  https://t.co/6z1Tlr1ltI",en,[]
432,borisjohnson,2020-12-10,Now is the time for the public and businesses to get ready for the Australian option on January 1st.  https://t.co/lLJfmIy9XI,en,[]
433,borisjohnson,2020-12-10,A pleasure to meet with Crown Prince @MohamedBinZayed  today. I look forward to strengthening the close ties between our countries in a range of areas - including green technology - ahead of @COP26 next year. 🇬🇧🇦🇪  https://t.co/cpd7TQntJv,en,[]
435,borisjohnson,2020-12-10,Welcome news that we’ve secured a fantastic trade agreement with Singapore 🇬🇧🇸🇬   This is an important part of our vision of the UK trading with a network of dynamic nations across #AsiaPacific   Well done @trussliz &amp; all those involved in the negotiations.,en,['asiapacific']
434,borisjohnson,2020-12-10,To Jewish people across our United Kingdom and all around the world - #ChanukahSameach!   #Chanukah  https://t.co/NdP5MKSyYZ,en,"['chanukahsameach', 'chanukah']"
431,borisjohnson,2020-12-11,"So sad about Barbara Windsor, so much more than a great pub landlady &amp; Carry On star. She campaigned for the lonely and the vulnerable - and cheered the world up with her own British brand of harmless sauciness &amp; innocent scandal. Thoughts with Scott and all her family &amp; friends.",en,[]
430,borisjohnson,2020-12-11,"On the advice of our Chief Medical Officers after a comprehensive review of the evidence, the self-isolation period will be reduced to 10 days from Monday across the UK.   It’s essential we self-isolate when instructed to break the chain of transmission.   https://t.co/nSUdIm9nwd",en,[]
429,borisjohnson,2020-12-11,"There is a way to go in the negotiations, but it is looking very, very likely that we will have to go for an Australia-style solution.  https://t.co/7fEXe1FJTF",en,[]
428,borisjohnson,2020-12-12,"As we today host the Climate Ambition Summit, I’m pleased to announce the UK will be ending taxpayer support for fossil fuel projects overseas.   By taking decisive #ClimateAction now, we will create the jobs of the future, drive the recovery from COVID &amp; protect our planet.",en,['climateaction']
